timestamp,general,internal
1640667507,0.0006197771883289123,0.0006280533333333333
1640667522,0.00046823002544529304,0.0006528000000000018
1640667537,0.00033026407766989903,0.0006368
1640667552,0.00017055922561494692,0.0006393846153846156
1640667567,0.00014905566053373143,0.002841599999999979
1640667582,0.00014904162303664895,0.0027135999999999614
1640667597,0.00014975048987589797,0.0005489138844073257
1640667612,0.00015177501224889774,0.0005421492225226331
1640667627,0.0001523993506493507,0.0005479581847774203
1640667642,0.0001518860228716643,0.0005667809523809527
1640667657,0.00015004722707770576,0.0006298285714285716
1640667672,0.0001488624959056664,0.0006297142857142857
1640667687,0.00014851002884778557,0.0006306370370370371
1640667702,0.00014827323205866925,0.0006293333333333334
1640667717,0.00014811672199895165,0.0007103999999999947
1640667732,0.00014833195020746875,0.0007040000000000032
1640667747,0.00014816661541090044,0.0007743999999999966
1640667762,0.00014862834885690074,0.0013055999999999832
1640667777,0.00014849672678690726,0.001318399999999996
1640667792,0.00014861103607313487,0.0013055999999999888
1640667807,0.00014859528033472834,0.0007743999999999975
1640667822,0.00014889769462078173,0.0014080000000000065
1640667837,0.00014910904514180238,0.005683199999999958
1640667852,0.000148711994698476,0.005632000000000026
1640667867,0.00014835881255301084,0.006195199999999988
1640667882,0.0001480218369098713,0.0014080000000000065
1640667897,0.00014853971162001709,0.002841599999999979
1640667912,0.00014889745117510747,0.002816000000000013
1640667927,0.00014943847643641062,0.003097599999999994
1640667942,0.000149472905469491,0.0006280000000000001
1640667957,0.0001498139791538934,0.0006276173913043479
1640667972,0.00015009237212084943,0.000626909090909091
1640667987,0.00015015745955662056,0.000628509090909091
1640668002,0.00015013722453841586,0.0006274782608695652
1640668017,0.00015027368421052632,0.0006281333333333333
1640668032,0.00015059664545980325,0.0006280000000000001
1640668047,0.00015043864396915486,0.0006294666666666667
1640668062,0.00015035836782968654,0.0006267428571428571
1640668077,0.00015045369684397658,0.0006268571428571428
1640668092,0.0001507091775923717,0.0006382344827586206
1640668107,0.00015105030390738072,0.001548799999999997
1640668122,0.00015123682719546755,0.001446400000000002
1640668137,0.0001510953619909501,0.0007295999999999991
1640668152,0.00015094691780821913,0.000723200000000001
1640668167,0.00015069413666421767,0.000748800000000004
1640668182,0.00015070327723649225,0.0026879999999999695
1640668197,0.00015041323706377872,0.0027135999999999614
1640668212,0.00015032378039455568,0.0027904000000000006
1640668227,0.00015047597211463977,0.0007743999999999985
1640668242,0.00015047070518794657,0.0006293333333333333
1640668257,0.00015054543236236073,0.002841599999999979
1640668272,0.00015013527360921653,0.002816000000000013
1640668287,0.0001502275592915039,0.003097599999999994
1640668302,0.0001501273439855291,0.0014080000000000065
1640668317,0.00015024055188962205,0.0014207999999999894
1640668332,0.00015046355702678297,0.0014080000000000065
1640668347,0.00015004949339883316,0.000629008695652174
1640668362,0.00014973381634903168,0.0006281481481481483
1640668377,0.00014930339658746614,0.0006286857142857143
1640668392,0.00014943935794542532,0.0006399999999999998
1640668407,0.00014991077599748663,0.000774400000000003
1640668422,0.00015024852717886427,0.0007039999999999962
1640668437,0.00015034791198922297,0.0006290461538461538
1640668452,0.00015039988034699377,0.0006297142857142857
1640668467,0.00015020772532188862,0.0006306370370370371
1640668482,0.00015001069452980951,0.0006297142857142857
1640668497,0.00014969906890130344,0.0006298285714285714
1640668512,0.00014958608911659692,0.000628923076923077
1640668527,0.0001500352267450859,0.001548800000000005
1640668542,0.00015031029411764692,0.0014080000000000065
1640668557,0.00015051992687385723,0.0014207999999999894
1640668572,0.00015031965967790935,0.0006293333333333333
1640668587,0.00015033915015877816,0.001548799999999997
1640668602,0.00015024650880388594,0.0014080000000000065
1640668617,0.00015036884697292372,0.0014207999999999894
1640668632,0.0001501284426104236,0.0007040000000000032
1640668647,0.0001499668617185096,0.0006306370370370371
1640668662,0.00014983227414330194,0.0009152000000000042
1640668677,0.00014982857142857155,0.0010389333333333324
1640668692,0.00014937571801566595,0.0010368000000000005
1640668707,0.00014898874796747937,0.001548800000000006
1640668722,0.00014900922672795924,0.0014592000000000107
1640668737,0.0001492551679586563,0.0014719999999999924
1640668752,0.0001496120026092632,0.0011423999999999998
1640668767,0.00014938945312499986,0.0011488000000000006
1640668782,0.00014933118844386077,0.0011808000000000005
1640668797,0.00014948328148026846,0.0009855999999999958
1640668812,0.0001495967814612167,0.0009919999999999972
1640668827,0.00014984001255295763,0.0006306370370370371
1640668842,0.00014979785481113004,0.001407999999999995
1640668857,0.00014996060225846923,0.0014207999999999894
1640668872,0.00014965782664941776,0.0014080000000000065
1640668887,0.0001495304291075216,0.0007743999999999985
1640668902,0.0001492059701492535,0.000628923076923077
1640668917,0.00014960802895689344,0.0006281333333333334
1640668932,0.00014936532804495133,0.0014080000000000065
1640668947,0.0001495565881181549,0.001548799999999997
1640668962,0.00014929991679147955,0.0012800000000000257
1640668977,0.000149100288086765,0.001292800000000007
1640668992,0.00014886840855106887,0.0012799999999999873
1640669007,0.00014879809879477199,0.0015487999999999932
1640669022,0.00014888317097749393,0.0007040000000000032
1640669037,0.0001491151797603197,0.0007103999999999947
1640669052,0.0001490532818532817,0.000628923076923077
1640669067,0.00014918994974874372,0.0006298880000000001
1640669082,0.00014893199329983265,0.0007040000000000032
1640669097,0.00014868769101595279,0.0007103999999999947
1640669112,0.00014846459038591757,0.0007040000000000032
1640669127,0.000148399659226444,0.0006309714285714286
1640669142,0.00014867134104833238,0.0006297142857142857
1640669157,0.00014884142351155323,0.0006294518518518518
1640669172,0.00014929517426273467,0.0006284800000000001
1640669187,0.00014926219552886214,0.0007743999999999985
1640669202,0.00014916305328211104,0.0007040000000000032
1640669217,0.00014886418109187762,0.0007103999999999947
1640669232,0.00014863922095366015,0.0006284800000000001
1640669247,0.00014888276784221969,0.000629008695652174
1640669262,0.00014879333333333328,0.0006384000000000001
1640669277,0.00014903378512396662,0.001196800000000003
1640669292,0.0001487474679270762,0.0012352000000000005
1640669307,0.00014842437424477832,0.001548799999999997
1640669322,0.00014828259812434873,0.0007295999999999991
1640669337,0.0001484828450465704,0.0006286666666666667
1640669352,0.0001485454358623049,0.0006274909090909092
1640669367,0.00014872357723577233,0.0006280727272727274
1640669382,0.0001488611984113279,0.0006848000000000114
1640669397,0.00014906978795589491,0.0006912000000000031
1640669412,0.00014905676138308787,0.0007040000000000032
1640669427,0.00014893096377306878,0.000628509090909091
1640669442,0.0001488629167379041,0.0007040000000000032
1640669457,0.0001489320843091335,0.0007103999999999947
1640669472,0.00014894673930988936,0.0014080000000000065
1640669487,0.00014934266189391452,0.0020544000000000014
1640669502,0.00014913539793539796,0.0019840000000000005
1640669517,0.00014921852533021206,0.00142080000000001
1640669532,0.0001490087537587703,0.0006300689655172414
1640669547,0.00014912209010216066,0.0006309714285714286
1640669562,0.0001490526101694917,0.0006296774193548388
1640669577,0.00014916520547945207,0.0006464000000000035
1640669592,0.00014894264630169884,0.0025599999999999746
1640669607,0.00014870175675675692,0.003097599999999994
1640669622,0.00014839718687206972,0.002816000000000013
1640669637,0.00014848417575156908,0.0007103999999999947
1640669652,0.00014870923694779102,0.0007040000000000026
1640669667,0.00014887266633148986,0.0006302769230769232
1640669682,0.00014930529154027632,0.0006293333333333333
1640669697,0.00014908993020937172,0.000629046153846154
1640669712,0.0001490786440677966,0.0006280000000000001
1640669727,0.00014877483085250342,0.0006294666666666667
1640669742,0.00014847463456577837,0.0006284800000000001
1640669757,0.0001481260556127704,0.0006298285714285714
1640669772,0.0001482896598639455,0.0007040000000000032
1640669787,0.00014892571622308887,0.0007743999999999985
1640669802,0.00014945664817616412,0.0014080000000000065
1640669817,0.00014922566191446002,0.0014207999999999894
1640669832,0.00014907772227772218,0.0014080000000000065
1640669847,0.00014902857142857156,0.0006298880000000001
1640669862,0.00014940987654321025,0.0006264888888888891
1640669877,0.00014932138975794532,0.0006266074074074073
1640669892,0.00014936898040518134,0.000626488888888889
1640669907,0.00014880053736356,0.001548799999999997
1640669922,0.00014851295371295378,0.002009599999999999
1640669937,0.0001484288535564851,0.0021973333333333333
1640669952,0.00014875925113847177,0.002009600000000004
1640669967,0.00014924239443784958,0.0015104000000000035
1640669982,0.00014919856581867855,0.0006276000000000001
1640669997,0.0001491922692435856,0.0006272000000000001
1640670012,0.0001490613306653326,0.0007039999999999975
1640670027,0.0001489390956115468,0.0007743999999999985
1640670042,0.0001490680564895764,0.0007040000000000032
1640670057,0.0001490349249658936,0.0014207999999999894
1640670072,0.00014888283002588475,0.0014080000000000065
1640670087,0.0001486883656509698,0.001548799999999997
1640670102,0.00014887954007439968,0.0006293333333333334
1640670117,0.0001493067729083665,0.0006294518518518518
1640670132,0.0001490485890799796,0.000628923076923077
1640670147,0.00014867456304089603,0.0006294666666666667
1640670162,0.00014814677503026093,0.0006281481481481483
1640670177,0.00014846348228043108,0.0006286857142857143
1640670192,0.0001483571772805507,0.0006293333333333334
1640670207,0.00014870603217158145,0.0006306370370370371
1640670222,0.00014856914749661706,0.0006293333333333333
1640670237,0.00014902968304544682,0.0006281333333333333
1640670252,0.0001488881033310673,0.0006284800000000001
1640670267,0.0001489730639730642,0.000629008695652174
1640670282,0.00014853887957061394,0.0006293333333333333
1640670297,0.00014870717355371912,0.0006281333333333333
1640670312,0.00014875856677524444,0.0006284800000000001
1640670327,0.00014935717041800653,0.0006294666666666667
1640670342,0.00014930909090909083,0.0014080000000000065
1640670357,0.0001491441509433961,0.0014207999999999894
1640670372,0.00014899001652892574,0.0014080000000000065
1640670387,0.00014868537033940776,0.0007743999999999985
1640670402,0.00014888839999999983,0.0007040000000000032
1640670417,0.0001486242666666666,0.0006290461538461538
1640670432,0.00014894967061923603,0.000628923076923077
1640670447,0.00014890388739946373,0.001548799999999997
1640670462,0.00014882487257900112,0.0012352000000000005
1640670477,0.00014855113230035732,0.0012384000000000023
1640670492,0.00014859832045683582,0.0006386424242424243
1640670507,0.00014872598055648686,0.0007743999999999985
1640670522,0.00014914241506895404,0.0007295999999999991
1640670537,0.00014920189381129512,0.0006281739130434783
1640670552,0.00014909543681085698,0.0007295999999999991
1640670567,0.00014884182287188335,0.0015104000000000012
1640670582,0.00014835738448125543,0.0013696000000000229
1640670597,0.00014849723333913348,0.0013824000000000063
1640670612,0.00014829024725274714,0.000628923076923077
1640670627,0.00014821180952380976,0.0007743999999999985
1640670642,0.00014813333333333343,0.0007040000000000032
1640670657,0.00014820294117647085,0.0007104000000000048
1640670672,0.00014832057367252852,0.0006284800000000001
1640670687,0.00014837312148295275,0.0006294666666666667
1640670702,0.00014881589846359362,0.0006284800000000001
1640670717,0.00014913853302356446,0.0006290461538461538
1640670732,0.00014900030085241486,0.0006293333333333333
1640670747,0.00014860910290237468,0.0006294666666666667
1640670762,0.00014844472295514504,0.0006399999999999997
1640670777,0.00014891246473029056,0.001292800000000007
1640670792,0.0001488559449941305,0.0019200000000000003
1640670807,0.00014888035837353557,0.0020544000000000005
1640670822,0.00014844205110615716,0.0014079999999999976
1640670837,0.000148956682959717,0.0009951999999999973
1640670852,0.00014932481668567725,0.0006293333333333333
1640670867,0.00014967741530740278,0.0007743999999999966
1640670882,0.00015010590915995724,0.0007040000000000032
1640670897,0.00015040667642752544,0.0007103999999999947
1640670912,0.00015067256740914427,0.0006293333333333333
1640670927,0.00015051741381861238,0.0006302769230769232
1640670942,0.00015041172950329152,0.0014080000000000065
1640670957,0.00015013770094024883,0.0014207999999999894
1640670972,0.00014956946470131904,0.0014080000000000065
1640670987,0.00014909656839052663,0.000774400000000003
1640671002,0.00014904136797106197,0.000628923076923077
1640671017,0.0001489582752902156,0.0007103999999999947
1640671032,0.000149199146561628,0.0009919999999999972
1640671047,0.0001490418023351422,0.0011535999999999994
1640671062,0.00014909090909090889,0.0010368000000000005
1640671077,0.00014877053260328537,0.000918399999999996
1640671092,0.0001489060780760994,0.0006384551724137931
1640671107,0.00014888258657475792,0.003097599999999994
1640671122,0.0001491090470834004,0.0029183999999999963
1640671137,0.0001492352258064515,0.0006281739130434783
1640671152,0.00014935256929810332,0.0006294153846153847
1640671167,0.0001493464125932062,0.0006302814814814815
1640671182,0.0001490628854080792,0.0006285538461538462
1640671197,0.00014916940286231254,0.0013824000000000063
1640671212,0.0001493501622323168,0.0014080000000000065
1640671227,0.00014945123966942156,0.001548799999999997
1640671242,0.00014967411764705887,0.0014079999999999924
1640671257,0.00014942931062714905,0.002841599999999979
1640671272,0.00014933213019658391,0.002816000000000013
1640671287,0.00014899262642740618,0.00309759999999999
1640671302,0.00014908181672283754,0.0007040000000000032
1640671317,0.00014895822743564717,0.0007103999999999947
1640671332,0.00014895281782437739,0.0006300689655172414
1640671347,0.00014854959677419347,0.0010272000000000007
1640671362,0.0001484439244526159,0.0010666666666666667
1640671377,0.00014832670157068057,0.0011215999999999986
1640671392,0.0001484103459858915,0.0009600000000000001
1640671407,0.0001485966582278478,0.0007743999999999985
1640671422,0.0001491297182869241,0.0006293333333333333
1640671437,0.00014972875481386366,0.0006294518518518519
1640671452,0.0001497905004781637,0.0006284800000000001
1640671467,0.0001490272682201287,0.000628509090909091
1640671482,0.00014839852299429332,0.0014079999999999976
1640671497,0.00014817083750417084,0.0014207999999999894
1640671512,0.0001482868276436302,0.0014080000000000065
1640671527,0.0001484213964339274,0.0007743999999999985
1640671542,0.0001485808713069603,0.0009920000000000003
1640671557,0.00014875258001306328,0.0009951999999999973
1640671572,0.0001488554928214229,0.0007040000000000032
1640671587,0.00014887962392608173,0.000629008695652174
1640671602,0.00014872297766749395,0.0006284800000000001
1640671617,0.00014838967437152034,0.0006290461538461538
1640671632,0.00014825072827724743,0.0014079999999999887
1640671647,0.00014842140026420086,0.001548799999999997
1640671662,0.00014839162959301346,0.001190400000000003
1640671677,0.00014880824468085086,0.0006266074074074076
1640671692,0.00014879410385259612,0.0006382080000000001
1640671707,0.00014874084460023344,0.0007743999999999985
1640671722,0.00014875227272727258,0.0010048000000000001
1640671737,0.00014835943396226443,0.0007360000000000007
1640671752,0.00014838831521739153,0.0007296000000000024
1640671767,0.00014822309782608692,0.0006299076923076924
1640671782,0.00014853476510067132,0.0006848000000000053
1640671797,0.000148455732160974,0.0006911999999999919
1640671812,0.0001482794511265457,0.0007040000000000032
1640671827,0.0001483312032630864,0.0006290086956521739
1640671842,0.00014835485175202168,0.0006256
1640671857,0.0001484535985167707,0.0014207999999999894
1640671872,0.0001483302380550398,0.0014080000000000065
1640671887,0.0001484615281501341,0.0015488000000000075
1640671902,0.0001480616107382552,0.0009920000000000003
1640671917,0.00014818416500332675,0.0007103999999999947
1640671932,0.00014850187416331977,0.0007040000000000078
1640671947,0.0001490837216988928,0.003097599999999994
1640671962,0.00014924593428476598,0.0012799999999999873
1640671977,0.00014912634671890318,0.002585600000000014
1640671992,0.00014882421823020635,0.0006399999999999998
1640672007,0.000148978793903247,0.001548800000000006
1640672022,0.00014873572765957435,0.0014080000000000065
1640672037,0.00014861358825537754,0.0019903999999999946
1640672052,0.0001481991123250257,0.001407999999999995
1640672067,0.00014833325459760418,0.001548799999999997
1640672082,0.00014851687025420926,0.0009920000000000003
1640672097,0.00014896400461057138,0.0009951999999999973
1640672112,0.00014877303518579432,0.0009920000000000003
1640672127,0.00014863834335337355,0.001548799999999997
1640672142,0.00014818142225246693,0.0014080000000000065
1640672157,0.00014807049965776892,0.0014207999999999894
1640672172,0.00014830313236780052,0.0007040000000000032
1640672187,0.00014831055859439765,0.0007743999999999985
1640672202,0.00014854875812635437,0.0006284800000000001
1640672217,0.0001484423545105886,0.0006290461538461538
1640672232,0.00014828829317950427,0.0014080000000000065
1640672247,0.0001483735741762836,0.0015487999999999993
1640672262,0.00014813116549717615,0.002380800000000006
1640672277,0.00014847062829899548,0.002393600000000006
1640672292,0.00014859077966101686,0.002380799999999985
1640672307,0.0001488522029372497,0.001548799999999997
1640672322,0.00014883106796116506,0.0007295999999999991
1640672337,0.00014887546919116425,0.0010079999999999996
1640672352,0.00014862940096779562,0.0007295999999999991
1640672367,0.0001488032448876119,0.0007552000000000006
1640672382,0.00014849671074940673,0.0006289777777777779
1640672397,0.00014839453901904618,0.0006290962962962964
1640672412,0.00014824634023220606,0.0006274782608695652
1640672427,0.00014821523874026393,0.000628509090909091
1640672442,0.00014867215726148113,0.0007040000000000032
1640672457,0.00014853886919831224,0.000710400000000004
1640672472,0.00014866181213632604,0.0009920000000000003
1640672487,0.00014850301624129945,0.001548799999999997
1640672502,0.00014827209612817074,0.0014079999999999963
1640672517,0.0001483631196075117,0.001420800000000008
1640672532,0.0001482050154586051,0.000992000000000001
1640672547,0.00014865686813186785,0.0007743999999999985
1640672562,0.0001484026134800554,0.0006400000000000128
1640672577,0.00014839841297222716,0.0006290758620689655
1640672592,0.00014786082708078855,0.0006289655172413794
1640672607,0.00014833026767330118,0.0006306370370370371
1640672622,0.00014839144532597396,0.0006293333333333333
1640672637,0.00014896822748169605,0.0006281333333333333
1640672652,0.0001485003450655627,0.0014080000000000065
1640672667,0.0001485223162885201,0.001548799999999995
1640672682,0.00014816040643522423,0.0014080000000000065
1640672697,0.0001482934815563416,0.000628608
1640672712,0.00014840447609359083,0.0006284800000000001
1640672727,0.0001486364522089703,0.0006294666666666667
1640672742,0.00014846483925549914,0.0007040000000000032
1640672757,0.00014863803763440854,0.0009951999999999973
1640672772,0.0001483620824147872,0.0009920000000000003
1640672787,0.00014868046755886846,0.0007743999999999985
1640672802,0.00014853630831642984,0.0007040000000000032
1640672817,0.00014897884231536914,0.0014207999999999894
1640672832,0.0001491532673267327,0.0014080000000000065
1640672847,0.00014909344748106668,0.001548799999999997
1640672862,0.00014904475920679891,0.0006384000000000001
1640672877,0.0001487693282213701,0.0006260923076923077
1640672892,0.0001487142287234043,0.0006264888888888891
1640672907,0.0001481697914900833,0.0006294666666666667
1640672922,0.00014797047667862608,0.0006294153846153846
1640672937,0.00014802373232149018,0.0006291199999999999
1640672952,0.00014832719223565477,0.001459200000000005
1640672967,0.00014905124626121648,0.0015104000000000012
1640672982,0.00014913309042729393,0.0013696000000000229
1640672997,0.00014886219695703053,0.0006911999999999919
1640673012,0.00014836599245800512,0.0006284800000000001
1640673027,0.0001482838356164386,0.001548799999999997
1640673042,0.00014859577631356653,0.0014080000000000065
1640673057,0.00014881900619039657,0.0019903999999999946
1640673072,0.00014874094763092275,0.0014080000000000065
1640673087,0.00014882877507044597,0.001548799999999997
1640673102,0.00014859387890884927,0.0006297142857142857
1640673117,0.00014877212263360702,0.000629046153846154
1640673132,0.0001484891389599318,0.0006284800000000001
1640673147,0.0001483169069018145,0.0006294666666666667
1640673162,0.00014819901377316784,0.0006285714285714286
1640673177,0.00014843010178541613,0.0006286857142857143
1640673192,0.00014844520570948802,0.0006293333333333334
1640673207,0.00014844481549507405,0.0006306370370370371
1640673222,0.00014856841069378396,0.000628923076923077
1640673237,0.0001489436628849268,0.000628608
1640673252,0.00014910008105041344,0.0007039999999999962
1640673267,0.00014908096021045688,0.0010272000000000007
1640673282,0.00014934356483729954,0.0009920000000000003
1640673297,0.000149417142857143,0.0007103999999999917
1640673312,0.00014920180703452727,0.0006280000000000001
1640673327,0.00014893712790317305,0.001548799999999997
1640673342,0.00014882396907216504,0.0014080000000000065
1640673357,0.00014900742150333006,0.0014207999999999894
1640673372,0.00014872572978146437,0.0007040000000000032
1640673387,0.00014882001291155575,0.0007743999999999985
1640673402,0.00014900297726157393,0.0007040000000000032
1640673417,0.00014943122749590818,0.0006286080000000001
1640673432,0.00014948972332015815,0.0006280000000000001
1640673447,0.0001494819324950363,0.0006294666666666667
1640673462,0.00014922159655515093,0.0006278400000000001
1640673477,0.0001491663970952305,0.0006275310344827586
1640673492,0.00014924124111182955,0.0006269714285714285
1640673507,0.00014918534846029163,0.001548799999999997
1640673522,0.00014920350421804008,0.0014591999999999982
1640673537,0.00014903603723404252,0.0014719999999999924
1640673552,0.00014904238805970167,0.001004800000000002
1640673567,0.0001490524925718057,0.0010176000000000017
1640673582,0.00014884418872266992,0.0010816000000000011
1640673597,0.00014912119441739697,0.0006912000000000016
1640673612,0.00014894901445466495,0.0007040000000000032
1640673627,0.00014928095545513212,0.003097599999999994
1640673642,0.0001491495170637474,0.002816000000000013
1640673657,0.0001493008673710767,0.002841599999999979
1640673672,0.00014918858584266105,0.0014080000000000065
1640673687,0.00015002091062394632,0.001548799999999997
1640673702,0.00015035169766755273,0.0014080000000000065
1640673717,0.00015083550159005483,0.0014207999999999894
1640673732,0.00015048517551494072,0.0014080000000000065
1640673747,0.00015052827202110538,0.0006298880000000001
1640673762,0.00015023931269441537,0.0006399999999999997
1640673777,0.00015016913306749384,0.0006464000000000132
1640673792,0.00015025178175365986,0.0006399999999999997
1640673807,0.0001501175611981148,0.0006302769230769232
1640673822,0.0001496651897753677,0.0006300689655172414
1640673837,0.0001492481749477409,0.0006294518518518518
1640673852,0.000149378984350048,0.0009920000000000003
1640673867,0.00014944880875724365,0.001548799999999997
1640673882,0.000149306283891547,0.0014080000000000065
1640673897,0.0001492513726727673,0.00142080000000001
1640673912,0.00014910033519553086,0.0006284800000000001
1640673927,0.00014914964005759075,0.001548799999999997
1640673942,0.00014900235066816927,0.001407999999999995
1640673957,0.00014940931854199685,0.0014207999999999894
1640673972,0.000149295686773834,0.0007040000000000032
1640673987,0.00014947166666666684,0.000774400000000003
1640674002,0.00014907213541666677,0.0006274782608695652
1640674017,0.0001492885002474836,0.0006281333333333333
1640674032,0.0001487891981997,0.0006289230769230768
1640674047,0.00014869293132328316,0.0006298880000000001
1640674062,0.00014859512035369246,0.0006282322580645162
1640674077,0.00014906598334401031,0.0006384592592592594
1640674092,0.0001495968632371393,0.0006384000000000001
1640674107,0.00014966518613197019,0.0007743999999999985
1640674122,0.00014916024844720518,0.0006280347826086957
1640674137,0.0001485950335570469,0.0014719999999999924
1640674152,0.0001482527578736875,0.0014591999999999982
1640674167,0.00014818764774429818,0.0015104000000000012
1640674182,0.00014834438750206626,0.0027392000000000458
1640674197,0.00014827984483049416,0.0027648000000000126
1640674212,0.00014858075172762502,0.002815999999999995
1640674227,0.00014840109215017062,0.000629008695652174
1640674242,0.00014860890307408009,0.0006284800000000001
1640674257,0.000148815291750503,0.0006294518518518519
1640674272,0.00014876762315475204,0.0014080000000000065
1640674287,0.00014847654445002524,0.001548799999999995
1640674302,0.00014822877984084856,0.0014080000000000065
1640674317,0.0001485252243270188,0.0006298285714285714
1640674332,0.0001486950906972873,0.0006284800000000001
1640674347,0.00014861668641056008,0.0006294666666666667
1640674362,0.00014851735313977044,0.0012799999999999873
1640674377,0.0001483896673982784,0.005171200000000028
1640674392,0.00014834337168584258,0.0012799999999999873
1640674407,0.00014828672150411293,0.000628509090909091
1640674422,0.00014851937520771034,0.0014080000000000065
1640674437,0.00014865800922874117,0.0014207999999999894
1640674452,0.0001484761684558216,0.0014079999999999976
1640674467,0.0001486410128269198,0.0007743999999999985
1640674482,0.00014874886763965802,0.0007040000000000032
1640674497,0.00014910363123860076,0.0007103999999999934
1640674512,0.00014908951507208376,0.000628923076923077
1640674527,0.0001490753604193973,0.0006298880000000001
1640674542,0.00014895507651801866,0.000628923076923077
1640674557,0.0001483683069224355,0.0014207999999999868
1640674572,0.00014848286959436824,0.0014080000000000065
1640674587,0.00014868411027568922,0.001548799999999997
1640674602,0.0001493826756181431,0.0006280000000000001
1640674617,0.0001494122120186886,0.0006281333333333333
1640674632,0.0001492670173760564,0.0014080000000000065
1640674647,0.00014900870125684806,0.0015487999999999932
1640674662,0.00014894803713959921,0.0006384551724137931
1640674677,0.00014911836060155367,0.0006386133333333335
