timestamp,commit
1640667507,0.031225610268671763
1640667522,0.031189637268304857
1640667537,0.03128704548515456
1640667552,0.026933333333333302
1640667567,0.000495
1640667582,0.01727999999999978
1640667597,0.0169599999999999
1640667612,0.06720000000000051
1640667627,0.06848000000000053
1640667642,0.06848000000000114
1640667657,0.012320000000000001
1640667672,0.012320000000000018
1640667687,0.000495
1640667702,0.01727999999999978
1640667717,0.017280000000000077
1640667732,0.017280000000000077
1640667747,0.000495
1640667762,0.017119999999999903
1640667777,0.017120000000000284
1640667792,0.017120000000000284
1640667807,0.000495
1640667822,0.012320000000000018
1640667837,0.012320000000000018
1640667852,0.012320000000000018
1640667867,0.000495
1640667882,0.012320000000000018
1640667897,0.012320000000000018
1640667912,0.012320000000000018
1640667927,0.000495
1640667942,0.012320000000000018
1640667957,0.012320000000000018
1640667972,0.012320000000000018
1640667987,0.000495
1640668002,0.017280000000000077
1640668017,0.017280000000000077
1640668032,0.01728000000000009
1640668047,0.000495
1640668062,0.01647999999999995
1640668077,0.016479999999999894
1640668092,0.01647999999999995
1640668107,0.000495
1640668122,0.013520000000000015
1640668137,0.013520000000000015
1640668152,0.013520000000000015
1640668167,0.01744000000000001
1640668182,0.024480000000000023
1640668197,0.024479999999999953
1640668212,0.017120000000000073
1640668227,0.000495
1640668242,0.017280000000000014
1640668257,0.017280000000000077
1640668272,0.017280000000000077
1640668287,0.000495
1640668302,0.012320000000000018
1640668317,0.012320000000000018
1640668332,0.012320000000000018
1640668347,0.000495
1640668362,0.017120000000000284
1640668377,0.017120000000000284
1640668392,0.017120000000000284
1640668407,0.000495
1640668422,0.03456000000000018
1640668437,0.03456000000000015
1640668452,0.03456000000000003
1640668467,0.000495
1640668482,0.012319999999999939
1640668497,0.012320000000000018
1640668512,0.012320000000000018
1640668527,0.000495
1640668542,0.017280000000000077
1640668557,0.017280000000000077
1640668572,0.017280000000000077
1640668587,0.000495
1640668602,0.017280000000000077
1640668617,0.017280000000000077
1640668632,0.017280000000000077
1640668647,0.000495
1640668662,0.016799999999999808
1640668677,0.016799999999999808
1640668692,0.016799999999999808
1640668707,0.000495
1640668722,0.01727999999999978
1640668737,0.017280000000000077
1640668752,0.017280000000000014
1640668767,0.000495
1640668782,0.017280000000000077
1640668797,0.01727999999999978
1640668812,0.017280000000000014
1640668827,0.000495
1640668842,0.017280000000000014
1640668857,0.017280000000000077
1640668872,0.017280000000000077
1640668887,0.000495
1640668902,0.012320000000000018
1640668917,0.012319999999999958
1640668932,0.012320000000000018
1640668947,0.000495
1640668962,0.01228000000000003
1640668977,0.012280000000000034
1640668992,0.012280000000000034
1640669007,0.000495
1640669022,0.012320000000000018
1640669037,0.012320000000000018
1640669052,0.012320000000000018
1640669067,0.000495
1640669082,0.012320000000000018
1640669097,0.012320000000000018
1640669112,0.012320000000000018
1640669127,0.000495
1640669142,0.017280000000000077
1640669157,0.017280000000000077
1640669172,0.017280000000000077
1640669187,0.000495
1640669202,0.012320000000000018
1640669217,0.012320000000000018
1640669232,0.012320000000000018
1640669247,0.000495
1640669262,0.024399999999999904
1640669277,0.024399999999999904
1640669292,0.024399999999999904
1640669307,0.000495
1640669322,0.017280000000000077
1640669337,0.017280000000000077
1640669352,0.017280000000000077
1640669367,0.000495
1640669382,0.017280000000000077
1640669397,0.017280000000000077
1640669412,0.017280000000000077
1640669427,0.000495
1640669442,0.017280000000000077
1640669457,0.017280000000000077
1640669472,0.017280000000000077
1640669487,0.000495
1640669502,0.012320000000000018
1640669517,0.012319999999999946
1640669532,0.012320000000000018
1640669547,0.000495
1640669562,0.013520000000000022
1640669577,0.013520000000000015
1640669592,0.013520000000000015
1640669607,0.000495
1640669622,0.012320000000000018
1640669637,0.012320000000000018
1640669652,0.012319999999999992
1640669667,0.000495
1640669682,0.017280000000000077
1640669697,0.017279999999999886
1640669712,0.017280000000000077
1640669727,0.000495
1640669742,0.017280000000000077
1640669757,0.017280000000000077
1640669772,0.017280000000000077
1640669787,0.000495
1640669802,0.012320000000000018
1640669817,0.012320000000000018
1640669832,0.012320000000000018
1640669847,0.000495
1640669862,0.014479999999999988
1640669877,0.014479999999999988
1640669892,0.014479999999999993
1640669907,0.000495
1640669922,0.017280000000000077
1640669937,0.01728000000000004
1640669952,0.01728000000000009
1640669967,0.000495
1640669982,0.012320000000000018
1640669997,0.01232000000000001
1640670012,0.012320000000000003
1640670027,0.000495
1640670042,0.012320000000000018
1640670057,0.012320000000000018
1640670072,0.012320000000000018
1640670087,0.000495
1640670102,0.01727999999999978
1640670117,0.017280000000000077
1640670132,0.017280000000000077
1640670147,0.000495
1640670162,0.013520000000000015
1640670177,0.01352
1640670192,0.013520000000000015
1640670207,0.000495
1640670222,0.01728000000000004
1640670237,0.017280000000000077
1640670252,0.017280000000000077
1640670267,0.000495
1640670282,0.012320000000000018
1640670297,0.012320000000000018
1640670312,0.012320000000000003
1640670327,0.000495
1640670342,0.017280000000000077
1640670357,0.017280000000000077
1640670372,0.017280000000000077
1640670387,0.000495
1640670402,0.017280000000000077
1640670417,0.017280000000000077
1640670432,0.017280000000000077
1640670447,0.000495
1640670462,0.024399999999999904
1640670477,0.024399999999999904
1640670492,0.024399999999999904
1640670507,0.000495
1640670522,0.017280000000000077
1640670537,0.017280000000000077
1640670552,0.017280000000000077
1640670567,0.000495
1640670582,0.017280000000000077
1640670597,0.017280000000000077
1640670612,0.017280000000000077
1640670627,0.000495
1640670642,0.012320000000000018
1640670657,0.012319999999999992
1640670672,0.012320000000000018
1640670687,0.000495
1640670702,0.017279999999999886
1640670717,0.017280000000000077
1640670732,0.017280000000000077
1640670747,0.000495
1640670762,0.013520000000000015
1640670777,0.013520000000000015
1640670792,0.013520000000000015
1640670807,0.000495
1640670822,0.012319999999999946
1640670837,0.012320000000000018
1640670852,0.012320000000000003
1640670867,0.000495
1640670882,0.012320000000000018
1640670897,0.012320000000000018
1640670912,0.012320000000000018
1640670927,0.000495
1640670942,0.017280000000000077
1640670957,0.017280000000000077
1640670972,0.017280000000000077
1640670987,0.000495
1640671002,0.012319999999999946
1640671017,0.012320000000000018
1640671032,0.012320000000000003
1640671047,0.000495
1640671062,0.024399999999999904
1640671077,0.024399999999999904
1640671092,0.024399999999999904
1640671107,0.000495
1640671122,0.012320000000000018
1640671137,0.012320000000000018
1640671152,0.012320000000000018
1640671167,0.000495
1640671182,0.012320000000000018
1640671197,0.012320000000000018
1640671212,0.012320000000000018
1640671227,0.000495
1640671242,0.012319999999999985
1640671257,0.012320000000000018
1640671272,0.012320000000000018
1640671287,0.000495
1640671302,0.012320000000000018
1640671317,0.012320000000000018
1640671332,0.012320000000000018
1640671347,0.000495
1640671362,0.013520000000000015
1640671377,0.013520000000000015
1640671392,0.013520000000000015
1640671407,0.000495
1640671422,0.012320000000000018
1640671437,0.012319999999999985
1640671452,0.012320000000000018
1640671467,0.000495
1640671482,0.01232000000000001
1640671497,0.012320000000000018
1640671512,0.012320000000000018
1640671527,0.000495
1640671542,0.012320000000000018
1640671557,0.012320000000000018
1640671572,0.012320000000000018
1640671587,0.000495
1640671602,0.012320000000000018
1640671617,0.012320000000000018
1640671632,0.012319999999999982
1640671647,0.000495
1640671662,0.014479999999999988
1640671677,0.014480000000000014
1640671692,0.014479999999999988
1640671707,0.000495
1640671722,0.012319999999999946
1640671737,0.012319999999999992
1640671752,0.012319999999999977
1640671767,0.000495
1640671782,0.012320000000000003
1640671797,0.012319999999999949
1640671812,0.012320000000000018
1640671827,0.000495
1640671842,0.012320000000000018
1640671857,0.012320000000000018
1640671872,0.012320000000000018
1640671887,0.000495
1640671902,0.012320000000000018
1640671917,0.012320000000000018
1640671932,0.012319999999999949
1640671947,0.000495
1640671962,0.012280000000000034
1640671977,0.012280000000000034
1640671992,0.012280000000000034
1640672007,0.000495
1640672022,0.012320000000000018
1640672037,0.012320000000000018
1640672052,0.012320000000000003
1640672067,0.000495
1640672082,0.012320000000000018
1640672097,0.012320000000000018
1640672112,0.012320000000000018
1640672127,0.000495
1640672142,0.012320000000000018
1640672157,0.012320000000000018
1640672172,0.012320000000000018
1640672187,0.000495
1640672202,0.012320000000000018
1640672217,0.012320000000000018
1640672232,0.012320000000000018
1640672247,0.000495
1640672262,0.014479999999999988
1640672277,0.014479999999999988
1640672292,0.014480000000000014
1640672307,0.000495
1640672322,0.012320000000000018
1640672337,0.012320000000000018
1640672352,0.012320000000000018
1640672367,0.000495
1640672382,0.012320000000000018
1640672397,0.012320000000000018
1640672412,0.012320000000000018
1640672427,0.000495
1640672442,0.012320000000000018
1640672457,0.012319999999999985
1640672472,0.012320000000000018
1640672487,0.000495
1640672502,0.012319999999999972
1640672517,0.012319999999999985
1640672532,0.012319999999999946
1640672547,0.000495
1640672562,0.017120000000000073
1640672577,0.01712000000000013
1640672592,0.01712000000000013
1640672607,0.000495
1640672622,0.012319999999999985
1640672637,0.012320000000000018
1640672652,0.012320000000000018
1640672667,0.000495
1640672682,0.017280000000000077
1640672697,0.017280000000000077
1640672712,0.017280000000000077
1640672727,0.000495
1640672742,0.012320000000000018
1640672757,0.012320000000000018
1640672772,0.012320000000000018
1640672787,0.000495
1640672802,0.012320000000000018
1640672817,0.012320000000000018
1640672832,0.012320000000000018
1640672847,0.000495
1640672862,0.014479999999999988
1640672877,0.014480000000000014
1640672892,0.014479999999999988
1640672907,0.000495
1640672922,0.012320000000000003
1640672937,0.012320000000000018
1640672952,0.012319999999999977
1640672967,0.000495
1640672982,0.012320000000000018
1640672997,0.012319999999999949
1640673012,0.012320000000000018
1640673027,0.000495
1640673042,0.012320000000000018
1640673057,0.012320000000000018
1640673072,0.012320000000000018
1640673087,0.00440000000000002
1640673102,0.012320000000000018
1640673117,0.012319999999999992
1640673132,0.012320000000000018
1640673147,0.000495
1640673162,0.01351999999999999
1640673177,0.013520000000000015
1640673192,0.013520000000000015
1640673207,0.000495
1640673222,0.012320000000000018
1640673237,0.012320000000000018
1640673252,0.012319999999999985
1640673267,0.000495
1640673282,0.012320000000000018
1640673297,0.01232000000000001
1640673312,0.012320000000000018
1640673327,0.000495
1640673342,0.012320000000000018
1640673357,0.012320000000000018
1640673372,0.012320000000000018
1640673387,0.000495
1640673402,0.012320000000000018
1640673417,0.012319999999999946
1640673432,0.012320000000000018
1640673447,0.000495
1640673462,0.016800000000000048
1640673477,0.016799999999999808
1640673492,0.016800000000000145
1640673507,0.000495
1640673522,0.012320000000000018
1640673537,0.012320000000000018
1640673552,0.012319999999999985
1640673567,0.000495
1640673582,0.012320000000000018
1640673597,0.01232000000000001
1640673612,0.012320000000000018
1640673627,0.000495
1640673642,0.012320000000000018
1640673657,0.012320000000000018
1640673672,0.012320000000000018
1640673687,0.000495
1640673702,0.012320000000000018
1640673717,0.012320000000000018
1640673732,0.012320000000000018
1640673747,0.000495
1640673762,0.012280000000000034
1640673777,0.01227999999999998
1640673792,0.012280000000000034
1640673807,0.000495
1640673822,0.017280000000000014
1640673837,0.017280000000000077
1640673852,0.017280000000000077
1640673867,0.000495
1640673882,0.012320000000000018
1640673897,0.012319999999999946
1640673912,0.012320000000000018
1640673927,0.000495
1640673942,0.012320000000000003
1640673957,0.012320000000000018
1640673972,0.012320000000000018
1640673987,0.000495
1640674002,0.017280000000000077
1640674017,0.017280000000000077
1640674032,0.017280000000000014
1640674047,0.000495
1640674062,0.016799999999999808
1640674077,0.016799999999999808
1640674092,0.016799999999999808
1640674107,0.000495
1640674122,0.017280000000000077
1640674137,0.017280000000000077
1640674152,0.017280000000000077
1640674167,0.000495
1640674182,0.012320000000000018
1640674197,0.012320000000000018
1640674212,0.012319999999999946
1640674227,0.000495
1640674242,0.012319999999999985
1640674257,0.012320000000000003
1640674272,0.012320000000000018
1640674287,0.000495
1640674302,0.012320000000000018
1640674317,0.012320000000000018
1640674332,0.012320000000000018
1640674347,0.000495
1640674362,0.012280000000000034
1640674377,0.012280000000000034
1640674392,0.012280000000000034
1640674407,0.000495
1640674422,0.012320000000000018
1640674437,0.012320000000000018
1640674452,0.012319999999999946
1640674467,0.000495
1640674482,0.012320000000000018
1640674497,0.012320000000000003
1640674512,0.012319999999999946
1640674527,0.000495
1640674542,0.017280000000000077
1640674557,0.017280000000000014
1640674572,0.017280000000000077
1640674587,0.000495
1640674602,0.012319999999999946
1640674617,0.012320000000000018
1640674632,0.012320000000000018
1640674647,0.000495
1640674662,0.016799999999999808
1640674677,0.016799999999999808
