timestamp,number_db_next,number_db_next_found,number_db_prev,number_db_prev_found,number_db_seek,number_db_seek_found
1640671047,16.755362975801614,16.377608900147397,0,0,2309.690776170478,2323.24531253472
1640671062,30.66543412885353,30.220991659629945,0,0,2878.8220177868634,2887.999840007111
1640671077,14.154939286648988,13.843829163148305,0,0,2311.133096306831,2308.7554301290315
1640671092,31.600016297382787,31.04444444444444,0,0,2905.5265299168095,2895.192715069894
1640671107,17.689657813872447,17.200764478421263,0,0,2328.386790648679,2322.7203165355413
1640671122,31.68818865753601,31.043754583231486,0,0,2920.488800001975,2904.111021236565
1640671137,14.177777777777775,13.844444444444443,0,0,2313.6222222222223,2312.9555555555557
1640671152,30.77964959069526,30.312940944055512,0,0,2913.968213752145,2912.1900803793014
1640671167,30.62222222222222,30.31111111111111,0,0,2312.111111111111,2343.33337629916
1640671182,30.777777777777775,30.31111111111111,0,0,2913.644444444444,2911.5777777777776
1640671197,30.733333333333334,30.355555555555554,0,0,2306.3777777777777,2318.3777777777777
1640671212,16.955555555555556,16.51111111111111,0,0,2897.777777777778,2886.777777777778
1640671227,16.866666666666667,16.51111111111111,0,0,2306.3555555555554,2310.622222222222
1640671242,14.244444444444444,13.844444444444443,0,0,2916.6666666666665,2892.866666666667
1640671257,30.777777777777775,30.4,0,0,2325.3333333333335,2321.733333333333
1640671272,30.84444444444444,30.4,0,0,2930.8,2895.266666666667
1640671287,16.91111111111111,16.555555555555554,0,0,2314.422222222222,2320.8444444444444
1640671302,14.244444444444444,13.844444444444443,0,0,2922.6,2910.4444444444443
1640671317,30.84444444444444,30.444444444444443,0,0,2320.511111111111,2356.911111111111
1640671332,30.909737345006892,30.4430914181592,0,0,2927.5587751655485,2925.669970223546
1640671347,30.82222222222222,30.444444444444443,0,0,2330.9777777777776,2337.4888888888886
1640671362,14.243811386160617,13.843829163148307,0,0,2922.2479000933295,2881.138616061509
1640671377,14.156184719320859,13.845059780434687,0,0,2335.081559180408,2306.835859371528
1640671392,17.976179895120435,17.46511421207004,0,0,2924.0067549551154,2895.8537018931656
1640671407,31.75696697631006,31.312502777901237,0,0,2334.792657451442,2343.2819236410505
1640671422,31.84444444444444,31.31111111111111,0,0,2891.9555555555553,2928.6666666666665
1640671437,14.179038136723266,13.845675171126322,0,0,2288.358965241355,2332.740688061161
1640671452,0.4,0,0,0,2862.822222222222,2886.4444444444443
1640671467,17.066666666666666,16.688888888888886,0,0,2302.755555555555,2275.3555555555554
1640671482,31,30.533333333333335,0,0,2904.911111111111,2864.622222222222
1640671497,30.911111111111108,30.533333333333335,0,0,2338.733333333333,2309.133333333333
1640671512,31.022222222222222,30.577777777777776,0,0,2922.3777777777777,2921.866666666667
1640671527,17.08888888888889,16.733333333333334,0,0,2325.3333333333335,2333.4
1640671542,17.177777777777774,16.733333333333334,0,0,2916.8,2912.2222222222217
1640671557,14.177777777777777,13.844444444444443,0,0,2324.9777777777776,2322.266666666667
1640671572,31.066666666666666,30.62222222222222,0,0,2933.6888888888884,2902.8444444444444
1640671587,31,30.62222222222222,0,0,2332.8,2332.244444444444
1640671602,31.06528598728946,30.620861295053555,0,0,2929.6697924536693,2922.87009466246
1640671617,14.177777777777777,13.844444444444443,0,0,2340.822222222222,2340.5777777777776
1640671632,31.133333333333333,30.666666666666668,0,0,2925.511111111111,2925.111111111111
1640671647,31.066666666666666,30.666666666666668,0,0,2333.866666666667,2330.155555555555
1640671662,31.131257916138924,30.664622358509437,0,0,2918.2721151923206,2907.383952180966
1640671677,32.06666666666667,31.577777777777776,0,0,2348.866666666667,2329.2
1640671692,18.267478554602427,17.734121516511845,0,0,2932.1969865327346,2939.419529756878
1640671707,32.04373236150308,31.577076064976335,0,0,2343.70347325615,2353.4588120263998
1640671722,14.244444444444444,13.844444444444443,0,0,2910.0444444444443,2925.511111111111
1640671737,31.155555555555555,30.755555555555553,0,0,2341.822222222222,2318.4
1640671752,17.379322606453908,16.912614454618186,0,0,2927.2824251044535,2924.6155213796783
1640671767,31.133333333333333,30.755555555555553,0,0,2334.1777777777775,2344.644444444444
1640671782,14.221274137279739,13.843521543008245,0,0,2922.427393729307,2921.2052529831344
1640671797,31.155555555555555,30.8,0,0,2318.244444444444,2330.6
1640671812,17.3746889441877,16.95254177035194,0,0,2920.991823675791,2904.9502310700323
1640671827,17.334488965931065,16.956686001288976,0,0,2313.154210280685,2345.1118963486456
1640671842,14.244444444444444,13.844444444444443,0,0,2921.733333333333,2902.866666666667
1640671857,31.227773826458037,30.849928876244668,0,0,2333.503733997155,2330.881045519204
1640671872,31.31111111111111,30.84444444444444,0,0,2922.4888888888886,2893.9555555555553
1640671887,17.377777777777776,17,0,0,2312.244444444444,2328.3777777777777
1640671902,14.244444444444444,13.844444444444443,0,0,2899.4888888888886,2899.1777777777775
1640671917,14.155555555555555,13.844444444444443,0,0,2325.0444444444443,2321.422222222222
1640671932,14.244444444444444,13.844444444444443,0,0,2915.622222222222,2914.6888888888884
1640671947,14.177777777777777,13.844444444444443,0,0,2329.822222222222,2326.2
1640671962,14.244444444444444,13.844444444444443,0,0,2903.3555555555554,2910.777777777778
1640671977,32.31111111111111,31.84444444444444,0,0,2329.911111111111,2313.8444444444444
1640671992,18.532509666237058,17.99920003555398,0,0,2905.204213146083,2901.248833385183
1640672007,32.31111111111111,31.84444444444444,0,0,2322.311111111111,2319.822222222222
1640672022,14.244444444444444,13.844444444444443,0,0,2917.5777777777776,2900.8888888888887
1640672037,31.268056358060356,30.890261789412865,0,0,2334.1704075736698,2328.770167563003
1640672052,34.666666666666664,34.17777777777778,0,0,2935.1777777777775,2919.155555555555
1640672067,48.44444444444444,48.02222222222222,0,0,2328.7111111111108,2352.733333333333
1640672082,31.42222222222222,30.977777777777774,0,0,2927.8888888888887,2926.6888888888884
1640672097,31.4,31.022222222222222,0,0,2324.244444444444,2339.155555555555
1640672112,17.621439047153462,17.17701435491756,0,0,2918.381405270877,2908.737389449358
1640672127,31.39790680621292,31.020154211941428,0,0,2311.201475457192,2337.2886252027647
1640672142,14.244444444444444,13.844444444444443,0,0,2917.9555555555553,2895.755555555555
1640672157,31.445842037423883,31.06804746877639,0,0,2335.037112760567,2325.347793235255
1640672172,17.690068226770673,17.223370446918686,0,0,2939.151498988822,2909.949552192368
1640672187,17.6,17.22222222222222,0,0,2339.0666666666666,2350.644444444444
1640672202,14.244444444444444,13.844444444444443,0,0,2923.266666666667,2927.4444444444443
1640672217,14.155555555555555,13.844444444444443,0,0,2337.4888888888886,2335.555555555555
1640672232,31.555555555555554,31.111111111111107,0,0,2920.3555555555554,2921.4666666666667
1640672247,17.644444444444442,17.266666666666666,0,0,2332.1777777777775,2342.2222222222217
1640672262,31.576374383360744,31.109728456513047,0,0,2933.4474023376742,2924.381138616062
1640672277,14.177777777777777,13.844444444444443,0,0,2339.8444444444444,2334.622222222222
1640672292,32.68888888888889,32.11111111111111,0,0,2939.4444444444443,2931.4888888888886
1640672307,18.734165962931684,18.267478554602427,0,0,2330.2813458375927,2338.259478199031
1640672322,32.666666666666664,32.11111111111111,0,0,2932.4666666666667,2924.2
1640672337,31.555555555555554,31.2,0,0,2342.111111111111,2323.288888888889
1640672352,31.644444444444442,31.2,0,0,2932.4444444444443,2920.022222222222
1640672367,17.733333333333334,17.355555555555554,0,0,2340.9777777777776,2340.555555555555
1640672382,14.244444444444444,13.844444444444443,0,0,2910.6666666666665,2927.288888888889
1640672397,31.619411607857085,31.241667407341573,0,0,2322.8379699582265,2355.723935650165
1640672412,31.688888888888886,31.244444444444444,0,0,2905.555555555555,2910.511111111111
1640672427,17.777777777777775,17.4,0,0,2328.244444444444,2328.644444444444
1640672442,0.40003555871633034,0,0,0,2909.280824962219,2902.969152813583
1640672457,14.177777777777777,13.844444444444443,0,0,2324.6666666666665,2334.311111111111
1640672472,31.733333333333334,31.288888888888888,0,0,2920.866666666667,2897.244444444444
1640672487,45.511111111111106,45.13333333333333,0,0,2329.4666666666667,2314.644444444444
1640672502,31.733333333333334,31.288888888888888,0,0,2926.8444444444444,2899.8444444444444
1640672517,31.70688352664089,31.32915611251833,0,0,2321.1349597831404,2338.043816380038
1640672532,17.933333333333334,17.488888888888887,0,0,2936.9777777777776,2917.733333333333
1640672547,17.866666666666667,17.488888888888887,0,0,2325.9555555555553,2344.111111111111
1640672562,14.246343956972042,13.84629061652665,0,0,2925.567853491577,2910.4991776681336
1640672577,32.84444444444444,32.37777777777777,0,0,2325.311111111111,2334.022222222222
1640672592,32.91111111111111,32.37777777777777,0,0,2928.288888888889,2913.622222222222
1640672607,32.84444444444444,32.37777777777777,0,0,2345.6888888888884,2336.133333333333
1640672622,14.266666666666667,13.844444444444443,0,0,2934.4444444444443,2917.244444444444
1640672637,14.177777777777777,13.844444444444443,0,0,2347.866666666667,2342.3555555555554
1640672652,18.022222222222222,17.577777777777776,0,0,2927.555555555555,2935.4666666666667
1640672667,31.777777777777775,31.42222222222222,0,0,2339.9777777777776,2342.9333333333334
1640672682,31.865250433314078,31.42082574107818,0,0,2917.42589218257,2924.8033420736856
1640672697,31.84444444444444,31.466666666666665,0,0,2325.8888888888887,2325.0444444444443
1640672712,18.066666666666666,17.62222222222222,0,0,2911.5777777777776,2914.0666666666666
1640672727,18.000800035557134,17.623005466909643,0,0,2326.2144984221522,2329.2368549713324
1640672742,14.244444444444444,13.844444444444443,0,0,2917.0888888888885,2914.288888888889
1640672757,14.177777777777777,13.844444444444443,0,0,2315.9333333333334,2330.622222222222
1640672772,31.955555555555556,31.51111111111111,0,0,2907.9333333333334,2896.8444444444444
1640672787,31.88888888888889,31.51111111111111,0,0,2319.155555555555,2325.8444444444444
1640672802,31.977777777777774,31.51111111111111,0,0,2902.422222222222,2889.266666666667
1640672817,14.177777777777777,13.844444444444443,0,0,2319.4444444444443,2316.2
1640672832,0.4,0,0,0,2895.9333333333334,2895.644444444444
1640672847,18.066666666666666,17.71111111111111,0,0,2329.733333333333,2330.8444444444444
1640672862,18.155555555555555,17.71111111111111,0,0,2904.866666666667,2923.8888888888887
1640672877,37.044444444444444,36.511111111111106,0,0,2321.822222222222,2328.7111111111108
1640672892,33.2,32.64444444444444,0,0,2905.155555555555,2894
1640672907,46.977777777777774,46.48888888888889,0,0,2318.9555555555553,2305.0666666666666
1640672922,28.08888888888889,27.688888888888886,0,0,2907.0888888888885,2891.733333333333
1640672937,14.177777777777777,13.844444444444443,0,0,2309.244444444444,2321.755555555555
1640672952,0.3999822230123106,0,0,0,2915.1148837829437,2895.093551397716
1640672967,14.177777777777777,13.844444444444443,0,0,2325.4444444444443,2329.911111111111
1640672982,32.11111111111111,31.644444444444442,0,0,2923.3333333333335,2913.777777777778
1640672997,32.023645495355346,31.64585092670785,0,0,2309.9026623405484,2327.992355215787
1640673012,36.13333333333333,35.64444444444444,0,0,2896.4444444444443,2890.7111111111108
1640673027,18.2,17.84444444444444,0,0,2292.266666666667,2306.555555555555
1640673042,32.15555555555555,31.688888888888886,0,0,2907.1777777777775,2904.0888888888885
1640673057,32.13333333333333,31.733333333333334,0,0,2320.777777777778,2338.422222222222
1640673072,32.17777777777778,31.733333333333334,0,0,2933.911111111111,2898.911111111111
1640673087,32.084610940763454,31.72910278629516,0,0,2337.7105274852242,2320.046216060081
1640673102,14.222222222222221,13.844444444444443,0,0,2925.111111111111,2902.4444444444443
1640673117,32.15555555555555,31.777777777777775,0,0,2335.311111111111,2345.755555555555
1640673132,18.380228474907767,17.935724763301774,0,0,2924.2565675423393,2921.0339156331956
1640673147,32.15555555555555,31.777777777777775,0,0,2348.4888888888886,2327.9555555555553
1640673162,14.266666666666667,13.844444444444443,0,0,2919.733333333333,2921.3555555555554
1640673177,33.4,32.91111111111111,0,0,2330.911111111111,2332.3555555555554
1640673192,19.597822464170648,19.064548383512943,0,0,2913.9206754805023,2921.9420064437286
1640673207,33.355555555555554,32.91111111111111,0,0,2339.0444444444443,2328.822222222222
1640673222,14.222222222222221,13.844444444444443,0,0,2938.4888888888886,2921.866666666667
1640673237,32.24802755861762,31.870207800866762,0,0,2333.3037004111566,2346.7274141571284
1640673252,18.466666666666665,18.022222222222222,0,0,2924.6888888888884,2916.0666666666666
1640673267,18.398773415105662,18.021020820834167,0,0,2310.5126324911676,2329.2891585005445
1640673282,14.244444444444444,13.844444444444443,0,0,2928.244444444444,2898.3555555555554
1640673297,32.286736439792904,31.90898384552141,0,0,2322.422949581139,2333.000022220741
1640673312,32.37561940315091,31.90898384552141,0,0,2918.049907783926,2933.759971557452
1640673327,32.31111111111111,31.911111111111108,0,0,2307.8888888888887,2344.133333333333
1640673342,14.267617841189413,13.845367468942374,0,0,2905.0825610596266,2907.460497366491
1640673357,32.33764501933591,31.95981686447082,0,0,2321.4650842334536,2310.619193670267
1640673372,18.554730900848856,18.11030620861295,0,0,2919.8035642860323,2907.5818852495445
1640673387,18.466666666666665,18.111111111111107,0,0,2331.9555555555553,2329.288888888889
1640673402,14.222222222222221,13.844444444444443,0,0,2915.4888888888886,2901.733333333333
1640673417,14.156184719320859,13.845059780434687,0,0,2331.792524112183,2314.125072225432
1640673432,32.44444444444444,32,0,0,2920.4,2909.3777777777777
1640673447,32.37777777777777,32,0,0,2339.0888888888885,2334.111111111111
1640673462,32.44444444444444,32,0,0,2930.0444444444443,2921.6888888888884
1640673477,14.177777777777777,13.844444444444443,0,0,2337.9777777777776,2338.511111111111
1640673492,0.4,0,0,0,2926.911111111111,2914.5333333333333
1640673507,19.82222222222222,19.333333333333332,0,0,2322.1777777777775,2333.266666666667
1640673522,33.73033508132611,33.17482890409742,0,0,2925.0955470624835,2908.5192427339794
1640673537,33.666666666666664,33.17777777777778,0,0,2336.6888888888884,2335.2222222222217
1640673552,32.53333333333333,32.08888888888889,0,0,2922.266666666667,2923.155555555555
1640673567,18.623877678015823,18.246066317005955,0,0,2313.627878033603,2333.385189794649
1640673582,32.53333333333333,32.08888888888889,0,0,2903.4888888888886,2903.9333333333334
1640673597,14.17683265560074,13.843521543008245,0,0,2331.0445970268647,2307.3795080327977
1640673612,32.577777777777776,32.13333333333333,0,0,2921.244444444444,2915.866666666667
1640673627,18.666666666666668,18.288888888888888,0,0,2334.111111111111,2346.155555555555
1640673642,32.60217347823188,32.13547569837989,0,0,2911.0162899748875,2925.995066337756
1640673657,14.177777777777777,13.844444444444443,0,0,2334.777777777778,2334.9777777777776
1640673672,32.62222222222222,32.17777777777778,0,0,2883.8444444444444,2905.5333333333333
1640673687,32.53333333333333,32.17777777777778,0,0,2299.4444444444443,2289.4
1640673702,32.62222222222222,32.17777777777778,0,0,2870.288888888889,2870.9555555555553
1640673717,32.6,32.22222222222222,0,0,2293.422222222222,2284.0444444444443
1640673732,18.84444444444444,18.377777777777776,0,0,2879.555555555555,2905.755555555555
1640673747,18.754722012355007,18.376961023954493,0,0,2282.9429803119865,2296.2979423136753
1640673762,14.266666666666667,13.844444444444443,0,0,2880.777777777778,2881.6
1640673777,33.91111111111111,33.44444444444444,0,0,2291.911111111111,2295.733333333333
1640673792,33.99924446123419,33.443701251083304,0,0,2889.158018710695,2873.0250438879134
1640673807,33.91111111111111,33.44444444444444,0,0,2295.9333333333334,2296.022222222222
1640673822,14.222222222222221,13.844444444444443,0,0,2880.822222222222,2854.0444444444443
1640673837,14.156499322177035,13.845367468942374,0,0,2294.7529835322357,2297.6865124341625
1640673852,18.88888888888889,18.466666666666665,0,0,2888.2,2866.6
1640673867,32.68888888888889,32.31111111111111,0,0,2306.0444444444443,2305.9555555555553
1640673882,32.77777777777778,32.31111111111111,0,0,2896.9777777777776,2886.022222222222
1640673897,14.177777777777777,13.844444444444443,0,0,2325.6666666666665,2313.311111111111
1640673912,18.954713123861165,18.510288431625263,0,0,2901.871027954314,2903.448735611751
1640673927,18.866666666666667,18.51111111111111,0,0,2313.111111111111,2324.9777777777776
1640673942,18.955555555555556,18.51111111111111,0,0,2896.155555555555,2904.2
1640673957,14.178407929241299,13.845059780434687,0,0,2319.3697497666562,2308.258144806436
1640673972,32.86666666666667,32.4,0,0,2921.4444444444443,2898.244444444444
1640673987,32.77777777777778,32.4,0,0,2319.8444444444444,2318.4666666666667
1640674002,32.84298475623306,32.39856006399716,0,0,2921.0257321896806,2903.3820719079154
1640674017,14.155555555555555,13.844444444444443,0,0,2317.6888888888884,2315.4444444444443
1640674032,32.888888888888886,32.44444444444444,0,0,2924.3333333333335,2904.5777777777776
1640674047,32.82368105249122,32.44588648384373,0,0,2317.6807858127027,2333.081470287568
1640674062,32.90891718329889,32.4422816256694,0,0,2925.4049730018,2926.982645601405
1640674077,34.222222222222214,33.71111111111111,0,0,2337.622222222222,2351.9333333333334
1640674092,20.442627322015824,19.864900897697982,0,0,2934.6946938049955,2926.8287263354373
1640674107,20.33378519522656,19.86710815795907,0,0,2332.3407186826375,2335.4518989310877
1640674122,14.221274137279739,13.843521543008245,0,0,2904.806346243584,2900.8288336333135
1640674137,32.889619769328206,32.534056312362495,0,0,2323.118291517589,2318.629302873397
1640674152,32.97924352193431,32.53477932352549,0,0,2913.7739455086894,2899.7066536290504
1640674167,19.06539564029065,18.687643046019154,0,0,2341.577228184788,2328.6003155345197
1640674182,14.245394137386937,13.845367468942374,0,0,2922.8393003978044,2920.8836144631864
1640674197,32.955555555555556,32.577777777777776,0,0,2338.022222222222,2332.733333333333
1640674212,33.02368994177519,32.57922574336637,0,0,2914.685097115427,2918.618605271345
1640674227,32.95262643320594,32.574882232690435,0,0,2318.9938672118033,2325.59328059728
1640674242,14.244444444444444,13.844444444444443,0,0,2899.2,2897.7111111111108
1640674257,14.179038136723266,13.845675171126322,0,0,2312.7389101253443,2313.716774824429
1640674272,19.22393101609032,18.77944706196106,0,0,2917.948262067739,2897.2130856076096
1640674287,19.155555555555555,18.777777777777775,0,0,2328.422222222222,2335.2
1640674302,33.06666666666667,32.62222222222222,0,0,2931.022222222222,2909.777777777778
1640674317,33.044444444444444,32.666666666666664,0,0,2343,2343
1640674332,33.11111111111111,32.666666666666664,0,0,2942.244444444444,2928.133333333333
1640674347,19.2,18.82222222222222,0,0,2343.622222222222,2358.3777777777777
1640674362,14.243811386160617,13.843829163148307,0,0,2924.8700057775213,2927.181014177148
1640674377,34.44138298817883,33.97475779930673,0,0,2332.7926406541646,2334.748022398009
1640674392,34.511111111111106,33.977777777777774,0,0,2913.8444444444444,2908.9555555555553
1640674407,20.600915596248722,20.13422818791946,0,0,2321.680963598382,2334.4593093026356
1640674422,14.245077559002622,13.845059780434687,0,0,2910.840481799191,2907.1958753722383
1640674437,14.17683265560074,13.843521543008245,0,0,2332.8444770348647,2327.6892651601006
1640674452,33.197786814212385,32.7533719974224,0,0,2931.2045863609096,2907.7394840343977
1640674467,33.1348059913774,32.757011422729896,0,0,2334.548202142317,2338.103915729588
1640674482,33.20221348089873,32.75773940484921,0,0,2925.1727892970644,2916.527768517901
1640674497,14.17872302597951,13.845367468942374,0,0,2326.8440118230105,2334.5556370424692
1640674512,19.42222222222222,18.955555555555556,0,0,2915.733333333333,2926.133333333333
1640674527,19.333333333333332,18.955555555555556,0,0,2328.111111111111,2339.822222222222
1640674542,19.4,18.955555555555556,0,0,2924.4888888888886,2918.4666666666667
1640674557,19.355555555555554,19,0,0,2342.2222222222217,2338.2
1640674572,33.31111111111111,32.84444444444444,0,0,2921.5777777777776,2928.2
1640674587,33.22222222222222,32.84444444444444,0,0,2328.0666666666666,2344.111111111111
1640674602,28.08888888888889,27.688888888888886,0,0,2915.8,2899.644444444444
1640674617,33.24444444444444,32.888888888888886,0,0,2326.9777777777776,2310.777777777778
1640674632,33.333333333333336,32.888888888888886,0,0,2909.244444444444,2896
1640674647,33.266666666666666,32.888888888888886,0,0,2323.6,2319.2222222222217
1640674662,14.244444444444444,13.844444444444443,0,0,2927.311111111111,2909.8888888888887
1640674677,14.177777777777777,13.844444444444443,0,0,2334.3777777777777,2337.1777777777775
